Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
RPS29P5	0.6648473879365825	0.0881495059670526	0.8479354936842168	0.7716586579934303	
COP1	1377.7327292956002	0.798820489426557	0.06718228234196433	9.196594479698358e-33	7.457997055154095e-32
SCARNA3	1.54677326277037	0.8847907390691203	1.2797531457315066	0.06865779333231234	0.11274994319496966
AL590723.1	10.385878537076305	1.3977543342280423	0.6189916189125753	0.006251279841800221	0.012620644984006895
AL591043.2	1.8283011309303094	-0.32932363341916826	0.8218261663327427	0.4424538020296544	0.543366842622651
AL359265.3	0.0				
AL359265.2	0.0				
RNU2-12P	0.0				
AL359265.1	2.8380603411807113	0.3372145363633425	0.7567918051821619	0.45828135582250634	0.5586559939864608
AL591043.1	0.0				
MORF4L1P7	0.0				
PAPPA2	3.67616665454196	1.5219426768696973	1.2207498195092523	0.030118473793440577	0.05381046989526704
PTP4A1P7	1.1039960512705005	0.5689089848047296	1.0407816665833929	0.16046166631763958	0.23473048198237959
AL031290.1	0.0				
ASTN1	0.0				
MIR488	0.0				
BRINP2	0.6651754325367585	0.25976235043275236	0.9016331114332047	0.420311017273377	
LINC01645	1.0416181718430466	-0.34155801732938657	0.9011998329380166	0.3230783470842192	0.42170108809460444
AL136114.1	0.17343631663636513	-0.09879618493729586	0.9004711365801991	0.9188618098995333	
LINC01741	0.0				
SEC16B	4.292497173506887	-0.21397984592417713	0.6708949375661895	0.6394302133982488	0.7241932307896392
CRYZL2P-SEC16B	9.275717299616952	-0.9854026585475173	0.6460925352714931	0.04958345401730574	0.08440101428323292
CRYZL2P	618.3073717045828	-2.7163829038272795	0.10592511701528742	7.339237003127135e-146	2.964214474453737e-144
AL359075.1	3.959978386597184	-1.080971509775698	0.9953534457655974	0.0722250618025958	0.11787629799257354
RASAL2-AS1	21.019033451628843	-1.730075348560753	0.4817686044037	7.0240792439613e-05	0.00017952801749540343
RASAL2	1197.3827557689983	0.27798453272485546	0.07035850591707292	7.355761704322356e-05	0.00018766675903224408
AL160281.1	0.0				
AL365357.1	346.6326768293484	1.1276438171159373	0.2619675508275187	7.124043454208152e-06	1.9935355883098467e-05
CLEC20A	0.0				
AL035702.1	0.0				
AL513013.1	0.0				
TEX35	0.0				
C1orf220	8.762498369768895	-3.7758308348447605	1.1115901993117527	0.00017808889784710753	0.00043760310675846026
RNA5SP69	0.0				
AL137796.1	0.0				
MIR4424	0.0				
AL449106.1	1.4537165077688365	-0.6135177035033552	1.0384345333252247	0.1523218781451451	0.2247238647618634
RALGPS2	1085.0092380772985	0.23029557758142	0.07008746772383888	0.000981201642493149	0.002220985695865112
PTPN2P1	2.17706685119616	0.3335731532596729	0.7973512761204199	0.4453029346050803	0.5461257857798056
AL162255.1	0.0				
ANGPTL1	2.1541491994773385	-0.04715117892824169	0.7415586751422685	0.9099617317313422	0.9367597444893141
FAM20B	995.7551536094281	-0.11394681015029128	0.0750798429476743	0.12738485809255556	0.19226526210106076
AL139132.1	0.4208586620756616	-0.2440566891167062	0.9243250493997148	0.49083087255778846	
TOR3A	233.73133158004563	-0.2800306748426871	0.12876650231359063	0.027888292453714884	0.050178109300108936
ABL2	1465.7382915498151	2.35806724755091	0.06878958014204356	4.944321587245759e-258	4.3254223368268106e-256
AL512326.5	0.0				
SETP10	0.0				
AL512326.2	0.0				
AL512326.1	0.0				
EIF4A1P11	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AL512326.3	0.0				
COX5BP8	0.0				
AL512326.4	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
SOAT1	346.9171508123433	0.6847656311975877	0.10891285050367819	2.364488437528389e-10	8.762606970480577e-10
AXDND1	1.309298301931323	0.1581273264945729	0.8167749287045094	0.6727458162329087	0.752410025381571
MEF2AP1	0.0				
HNRNPA1P54	3.448124143374015	0.19133396217110699	0.7092223075019753	0.6701463264066561	0.7502433649746535
AL160286.3	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
NPHS2	0.0				
RNU5F-2P	0.0				
AL160286.1	0.3197476094669994	0.05331186380854842	0.8784707141707816	0.871926381535463	
AL160286.2	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
TDRD5	0.818660983139639	-0.20002965468225925	0.8727572188662959	0.5171700036979461	
AL359853.2	0.0				
FAM163A	0.0				
AL359853.1	0.0				
LINC02818	5.889202178463713	3.164636812830638	1.0921429935133324	0.0005076485253625106	0.001187640711168174
TOR1AIP2	1852.2394287358197	1.6676623898959968	0.059810337852756496	1.0131774261745483e-171	5.012352428441684e-170
AL353708.3	10.80862257949971	-0.5086043826906308	0.5393918910694173	0.24446012014586396	0.3355125932682164
TOR1AIP1	943.524025976969	0.6414943426816384	0.07316781791994798	1.3457503968140297e-18	7.052919464452041e-18
RN7SL230P	0.0				
AL353708.2	0.0				
AL353708.1	0.6675072550064245	-0.13446455369446222	0.8618210196789193	0.6417319426699375	
CEP350	2598.2626616407015	1.1030829522705432	0.054852013531178974	2.904409501633992e-90	6.382939911544422e-89
RPSAP16	0.8056440180399568	0.4664841836892767	1.0375752054971425	0.1497220847728676	
AL590632.1	0.9489244322899946	0.2746546902246068	0.8830177390036394	0.4267399293802797	
AL390718.1	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
QSOX1	5851.677173630971	2.114584462456982	0.04798885212967041	0.0	0.0
LHX4	78.50937610389295	-1.1186593460942689	0.23730928786820296	1.0516974741648129e-06	3.144959927362588e-06
ACBD6	644.7181896809906	-0.08909409053711717	0.08594861116916848	0.29474005901226735	0.39134018500439227
VDAC1P4	0.0				
MIR3121	0.0				
OVAAL	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
AL358354.1	0.0				
XPR1	599.7406088975412	0.14658618210873128	0.0856015738958703	0.08571945652505554	0.13688289843855864
AL358434.1	0.0				
LINC02816	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
KIAA1614	9.987717596572363	-2.0113527873325805	0.7406259974742608	0.0011141959153315288	0.002502274858715609
AL162431.1	1.8854643938141862	-0.004017115493333135	0.7752700813664153	0.9908178774238766	0.9940644468061547
KIAA1614-AS1	0.5448873664031454	-0.0622129189975461	0.8661613523937386	0.8284670040724833	
AL162431.2	0.9757214114955493	-0.10093370048920557	0.823761558663881	0.7721739489680981	0.8327820141710298
AL162431.3	1.0489336877899471	0.06496784660009655	0.8109839689684663	0.8582899033586363	0.8984841299383247
STX6	759.2216586346645	0.4093990745037168	0.0846025803491806	1.145277800781664e-06	3.4144347908040715e-06
MR1	50.72433318788791	-1.6519469575200956	0.2976595837894373	7.05893536472538e-09	2.4200538280216016e-08
IER5	448.87016097981706	0.15189321009618856	0.10956449337696102	0.16266203183805103	0.23733205936384327
LINC01732	0.27377361673649364	-0.14586115962194396	0.9058318514140009	0.7130836782202343	
AL358393.1	0.0				
LINC01699	0.24742234543929645	-0.13473110698035876	0.9045334773265802	0.7446398689968446	
CACNA1E	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
AL590998.1	0.0				
RNA5SP70	0.0				
AL161734.2	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
AL161734.1	0.0				
RN7SKP229	0.0				
AL391477.1	0.0				
ZNF648	0.0				
AL355482.1	0.14708504533916794	-0.09459791839923727	0.8997161871829985	0.9188618098995333	
AL355482.2	0.3945073907784644	-0.2067459201267982	0.917173443963885	0.5457538897821405	
LINC01344	0.30101190030038555	-0.14279219694009448	0.9072820830357291	0.6833462150452436	
AL390856.1	0.0				
YPEL5P1	0.0				
RNU6-152P	0.0				
AL513480.1	0.0				
EIF1P3	5.488409376847926	0.670529853898691	0.7265639189332509	0.18129240457795828	0.26034499321380267
GLUL	2830.455676512203	-0.09842517582141563	0.05670811190146387	0.08075795242449067	0.13012471099659434
TEDDM1	1.1885899574240535	-0.7431611207405197	1.2510441624448807	0.08104094811459257	0.13052500727754043
LINC00272	0.19801473313041515	0.1121553991036035	0.9032132065560884	0.7117275189975927	
RGSL1	0.9576847584398661	0.379804381308656	0.9292038420924488	0.2436406014207251	
AL139344.1	0.0				
TEDDM2P	0.0				
RNASEL	517.6346318671986	2.319342347084537	0.10112968772934038	3.697264640672593e-117	1.146000304081527e-115
AL138776.1	0.0				
RGS16	248.82872959940613	-2.248076232139721	0.16416830322817308	1.948972687969435e-43	2.0191963037956774e-42
LINC01686	2.979203715448878	-4.109137775027682	2.60223986216883	0.0019065461193937523	0.004153704035886888
RGS8	0.47178834986690876	-0.040427450899111456	0.8625883787465574	0.9038308860636273	
LINC01688	0.0				
AL353778.1	0.0				
NPL	104.30038243320777	1.0789499472132322	0.19678954878619934	1.848410302831501e-08	6.196372339333652e-08
AL355999.1	4.6644966259961205	-0.48538941903119676	0.717525217435939	0.3160234998551174	0.41449843471590453
DHX9	5124.131912715919	0.19974614793619141	0.04585895904512117	1.294570222858576e-05	3.5434129148984794e-05
SHCBP1L	0.0				
HMGN1P4	0.9783812785653911	-0.33450710115484894	0.9004358541159027	0.34907836485054466	0.44934766451446656
AL450304.2	0.0				
RNA5SP71	0.0				
AL450304.1	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
KRT18P28	15.994632508769454	-0.3135263482643177	0.4397543752005722	0.4126206203619976	0.5140340429887937
RNU6-41P	0.0				
LAMC1	2282.70379914074	1.6529911852960304	0.05725961463547192	8.257879119115156e-184	4.4233339262626755e-182
LAMC1-AS1	4.2674157861793045	1.0703684146787762	0.9239160255682654	0.06635512122883007	0.10947097253552
LAMC2	1261.8252873736328	2.182128267352879	0.0728077093307505	7.85204783709221e-198	4.6573743427443785e-196
NMNAT2	1.2510810966096684	0.4418247499534913	0.9201539860497442	0.27656834785656875	0.3712373001027331
AL354953.1	0.3986893333306722	-0.01014471816545468	0.8690575011921241	0.9840166294121632	
RPS3AP8	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AL449223.1	0.0				
SMG7-AS1	25.155533445610978	-0.046977387044427436	0.3639643747661964	0.886176683653103	0.9187367329312288
SMG7	3053.323130246443	0.5991309776757001	0.05352719767070737	3.406608765256528e-29	2.495536417820317e-28
NCF2	25.6642322129225	3.6875722690901074	0.5251795990226724	4.797465348298463e-13	2.0159675419463387e-12
AL137800.1	1.7622269793711132	1.1825756663624198	1.6224883202204454	0.048003620892785294	0.08195810731585632
ARPC5	1969.0422473887959	0.4112166608217165	0.06135134238875893	1.8195418612523428e-11	7.106909066067158e-11
RGL1	17.028720082865185	0.1736659866533835	0.4126610794673793	0.6372242014143119	0.722344704605037
APOBEC4	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
AL157899.1	0.0				
AL590422.1	0.0				
COLGALT2	8.045138964275473	-2.3722844794754825	0.8630580652598149	0.0009602223867479472	0.0021771959210382255
TSEN15	614.7909652041327	-1.8266387362906102	0.09417610909532793	2.0065458174578024e-84	4.0995775592388536e-83
AL158011.2	4.783074660491604	-0.12412252978789849	0.6268672823570892	0.7825410061608035	0.8408409976569206
AL158011.1	0.0				
AL445228.1	0.0				
AL445228.2	0.0				
RN7SL654P	0.0				
AL445228.3	1.2477221734288957	-0.04082703773246474	0.7971403564122255	0.9131854729228517	0.9391746378051824
C1orf21	974.4483410259195	-0.6240084873946415	0.0719583669765484	3.1758007708853988e-18	1.6421107682957864e-17
AL078645.1	0.4939576786118982	-0.2468064933883453	0.927475901885751	0.45436433829246575	
AL078645.2	0.29835203323054366	0.04572889704949916	0.8788830438047002	0.8750345263232879	
AL713852.1	8.070113386298301	0.23125374944772406	0.5446750878545367	0.5976988248026145	0.6880733651243592
AL713852.2	0.19801473313041515	0.1121553991036035	0.9032132065560884	0.7117275189975927	
EDEM3	1233.7513904629766	0.160403699491646	0.06651713614982217	0.015637391548560826	0.02958270165377734
NIBAN1	2439.3423891499606	0.6974875468612102	0.18800235138160173	0.00014505639411712824	0.00035900467262762337
RNU7-13P	0.0				
LINC01633	2.2553989413788633	-1.2590305989784694	1.5337556054256625	0.0458400198456883	0.07876863109840782
RNA5SP72	0.0				
RNF2	778.9234223370446	0.2693339479610105	0.07862921494557915	0.0005860675532034082	0.001361635336433062
FTH1P25	0.4963667663609588	0.14676946644679703	0.883081996227376	0.6203952127504362	
TRMT1L	168.2078762205136	-0.6906573788443084	0.1623838269155297	1.491070329017238e-05	4.0567569062046806e-05
SWT1	192.96240567019657	0.7845708346666105	0.14466100751747452	3.7945829194509525e-08	1.2491306085852052e-07
RPL22P24	3.673538516959142	0.26600980108564304	0.6880806885464681	0.5639325691404524	0.6575708320387579
RPL5P5	1.0167889760282152	0.07884068783197025	0.8288594510660984	0.8169435091834802	0.8669932567250256
AL356273.1	0.0				
AL356273.2	0.5211959621757901	-0.30447086048368205	0.9437649866610385	0.38063431135547793	
AL356273.3	0.0				
AL356273.5	0.0				
AL356273.4	11.61685520986554	2.0188881556912652	0.6381469533266163	0.00025498931514950313	0.0006163375189521487
AL356273.6	16.377879656525973	-2.620552589138338	0.6093504018049708	2.8098325651276915e-06	8.120559472023372e-06
IVNS1ABP	4670.193851423563	-0.1858195294693484	0.052320958018363034	0.00037181135023380387	0.0008827013383903528
AL078644.2	4.39592948364115	-0.9893572084508114	0.9229951387492982	0.08608948899477463	0.13737697314202435
AL078644.1	0.8344298066209159	-0.03495810699288033	0.83854520819892	0.9112340560047135	
RNU7-183P	0.0				
MCRIP2P2	0.0				
AL133383.4	4.136374616487074	-5.010341249268484	2.530658380114102	0.0002569676000061884	0.0006207881310310498
LINC01350	0.8621137980931655	-0.48820330250715144	1.0379960621516484	0.17790838597623576	
AL133383.2	0.0				
AL133383.1	0.0				
AL133383.3	4.295956222619964	-1.7474928183527951	1.1349700590656095	0.019902550226167073	0.03686356437705334
HMCN1	28.53769742181343	-1.6061220677588302	0.4077964568902738	2.0168776162770036e-05	5.4312352067511705e-05
AL133553.1	0.0				
AL133553.2	0.0				
PRG4	1.8759732820663597	0.43786982376428624	0.8800077031571919	0.3131065939238328	0.4112439397789231
TPR	5056.684799170695	0.1978570303924082	0.04645126795126626	2.1051276259998834e-05	5.662825804334009e-05
RNU6-1240P	0.0				
ODR4	963.3019064932025	0.6429203973707945	0.07139752060343617	1.6527343524231123e-19	8.918231711646315e-19
PDC-AS1	4.497827422584202	0.09246068423832247	0.6449307900064835	0.8401903679099321	0.8843790995815785
PDC	1.118599084747808	0.5758620420845462	1.0455124048844655	0.15703457985482508	0.2305656758910463
AL096803.3	0.0				
AL096803.1	1.8132313635599633	0.10338085047314603	0.762101178406134	0.8035743775467202	0.8569392500801801
AL096803.2	0.5475472334729873	-0.281834981394998	0.9385607780558867	0.392759878307336	
AL049198.1	0.0				
PTGS2	393.47902446738965	-2.312429547905158	0.1218895135171557	5.083021561755129e-81	9.971524029978158e-80
PACERR	5.950303866427726	-1.0405500002606924	0.831428533075884	0.0650539838349628	0.10758288925863713
PLA2G4A	445.2111061513165	-0.48247477400776956	0.10259910248416183	2.178927891745707e-06	6.360493193915774e-06
ERVMER61-1	0.3960294662608303	0.19531253586311392	0.9188102074651973	0.47374100559966364	
AL391813.1	0.0				
FDPSP1	2.5622549481582344	0.2509577108664216	0.7468820450650655	0.5722453382796522	0.6650902731336424
AL357559.1	0.0				
SLC4A1APP2	0.0				
AL645474.1	0.0				
AL136372.2	0.8341017620207398	-0.1934990053254709	0.8700885602565677	0.5151446631804313	
AL136372.1	0.0				
RN7SKP156	0.0				
AL596211.1	0.0				
AL592447.1	0.0				
AL929288.1	0.0				
AL929288.2	0.0				
RPS3AP9	0.0				
AL691515.1	0.0				
AL691515.2	0.0				
LINC01035	0.0				
CLPTM1LP1	0.0				
GAPDHP75	0.0				
RNA5SP73	0.0				
LINC01701	0.0				
AL591504.1	0.0				
AL591504.2	0.0				
AL359976.1	0.19801473313041515	0.1121553991036035	0.9032132065560884	0.7117275189975927	
BRINP3	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
AL354771.1	0.0				
LINC01351	0.0				
AL391645.1	0.0				
LINC01720	0.0				
AL139135.1	0.0				
AL139135.2	0.0				
AL138927.1	0.0				
HNRNPA1P46	0.7157770757278297	0.2791480664489963	0.9073011863262208	0.38960624116941783	
AL713866.1	0.0				
AL713866.2	0.0				
LINC01680	0.0				
LINC02770	0.0				
AL359081.1	0.0				
RGS18	0.0				
AL390957.1	24.81933897499495	-1.058307541790224	0.3976765284256863	0.003344059317187824	0.007058850010139904
AL513175.1	2.127549571641371	-0.15029876220373123	0.7950725514204802	0.7017394875734262	0.7773927203558739
AL513175.2	0.7876820613818765	-0.018613534005851022	0.8334793811624999	0.9543821119388408	
RGS21	0.4013492004005141	-0.18608017975490543	0.9151063694215602	0.5599795887435773	
AL136987.1	1.6579703892721438	-1.4067494979381128	2.2695340886852393	0.027772422685303493	0.04997756756441955
RGS1	0.0				
RGS13	0.34687263327273027	-0.1550367339845198	0.9086372976997205	0.6486700507065801	
RPS27AP5	51.84198743338895	0.8857779635811489	0.30450144539725904	0.0020215784621664245	0.004387444903809085
MIR4426	0.0				
AL035407.2	0.0				
AL035407.1	0.0				
RGS2	784.8567767210012	-2.152112009786557	0.09580533182064879	1.9416798575148396e-112	5.669404924171551e-111
RN7SKP126	0.0				
ZNF101P2	1.326839980215747	0.1412462299096465	0.8043559198755992	0.7124172322620796	0.7867597430713165
UCHL5	832.9735653252637	-0.5003611375027095	0.07689443244686148	6.383896405916206e-11	2.428581678395725e-10
SCARNA18B	0.0				
RO60	584.4957995602831	0.5317769653598072	0.09572381419312705	2.2811384742082404e-08	7.603123793558445e-08
GLRX2	346.95185132079985	0.3564466092585462	0.10861157923811203	0.0009453476265405569	0.002144971612473056
CDC73	1048.0495057827968	0.1412122128578528	0.07119748408710198	0.046728895134002676	0.08004586190404323
MIR1278	0.0				
B3GALT2	1.0170677537654897	0.2821236570769605	0.8742991171047471	0.4275752705463522	0.5283019129697485
AL390863.1	0.6797784660140662	0.2654892780448141	0.9032507341574595	0.41103424361793545	
LINC01031	2.011574141290555	0.33866250468150877	0.8116221123647019	0.4367575132170182	0.5375844506432349
AL138778.1	2.067523517037803	0.8246385712031534	1.0979911238500264	0.12048784221198999	0.18345632207776824
AL136456.1	0.0				
AL357793.1	0.0				
AL357793.2	0.0				
RPL23AP22	0.0				
EEF1A1P14	9.434245213315293	1.021134770616898	0.6528710461438014	0.04247571260701525	0.07350043502747453
AL513348.1	0.0				
RNU6-983P	0.0				
AL353072.1	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
AL353072.2	0.0				
AL353709.1	0.0				
LINC01724	0.3668233993062149	0.1830002336965883	0.9160744933539858	0.5031536344759806	
KCNT2	1.0260160360711252	-0.33666017517993857	0.9080396320481628	0.33597136235934694	0.4351208418598504
MIR4735	0.0				
CFH	946.57084060759	-0.8146160405130533	0.08421976793071657	2.496125456544324e-22	1.4852208664490886e-21
CFHR3	13.976258844746436	-3.3949218670243098	0.7753393585287229	2.4491476865017827e-06	7.11537226320777e-06
CFHR1	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
BX248415.1	0.0				
CFHR4	0.32052136197553305	-0.16573733477647912	0.9087878657425402	0.6530838459924326	
CFHR2	0.0				
AL139418.1	0.0				
CFHR5	0.0				
F13B	0.10033730010012852	-0.08497222941223848	0.8982679352653262	0.9188618098995333	
ASPM	2325.1699042030937	-1.3955871764340677	0.06708114529360583	1.0972624043879481e-96	2.6280942450974765e-95
SEPTIN14P12	3.6058794667525627	0.8955422605934673	0.9454114734561112	0.110476503206043	0.1705858395558486
ZBTB41	637.456370181613	0.5581506082595676	0.08885211588641999	2.7227336613238506e-10	1.0065540756775298e-09
AL513325.1	0.7628528655670451	0.4454721272455781	1.0241167705025052	0.1637730305651517	
CRB1	0.5862337086730858	0.3328534114942099	0.9635872115072547	0.26576118963332307	
MRPS21P3	0.0				
AL136322.1	0.0				
DENND1B	569.4987732059401	0.4779881890188612	0.08842060904181107	5.461732020076986e-08	1.782655201828066e-07
AL365258.1	0.0				
EEF1A1P32	0.7669575428398582	-0.17136031363893853	0.8655061240998664	0.5621042193853248	
AL365258.3	6.429711517037252	-0.015900175786251202	0.5727063900270539	0.9698311869757282	0.9798642216398844
FAM204BP	0.9067550706486189	0.15383210808681722	0.8452467037605695	0.6383143309631989	
AL365258.2	0.0				
C1orf53	9.884213297480567	-0.5616332456772191	0.585725743955694	0.22108785966286826	0.3087272725404455
LHX9	0.30101190030038555	-0.14279219694009448	0.9072820830357291	0.6833462150452436	
NEK7	1304.153011352452	0.9773711405348348	0.07682097753566927	2.495454201987372e-37	2.2562650163060604e-36
PRR13P1	0.0				
AL450352.1	0.0				
ATP6V1G3	0.0				
AL157402.1	0.0				
PTPRC	0.5575226164897296	-0.10137807670331132	0.8628259600813387	0.7501513705702642	
AL157402.2	0.0				
PEBP1P3	0.0				
MIR181A1HG	2.2838256825446823	-0.1471464792608442	0.7407919159328042	0.7336392447438218	0.8040195064804304
MIR181B1	0.492184823808751	-0.045196890875756936	0.8665507524310925	0.8815084765889416	
MIR181A1	0.0				
AC096631.2	0.20067460020025704	-0.11004136167269916	0.9024572810410709	0.805876960725246	
AC096631.1	0.0				
LINC01222	0.0				
LINC01221	0.0				
AC105941.1	0.0				
LINC02789	0.0				
RPL23AP16	0.0				
AC099335.1	2.157660084335109	0.238067608304723	0.7766241507506549	0.5790680252038221	0.6711325804770502
AL596266.1	0.0				
AL445687.1	0.0				
RNU6-778P	0.0				
AL445687.2	0.0				
RNU6-716P	0.0				
RNU6-609P	0.0				
NR5A2	140.88275634757244	-1.9218301099564816	0.18745977414175732	2.61512831686473e-25	1.705138918086937e-24
RNU6-570P	0.27377361673649364	-0.14586115962194396	0.9058318514140009	0.7130836782202343	
AC096633.1	0.0				
CCNQP1	0.0				
LINC00862	4.344432693562832	1.441861997297825	1.0021137533928173	0.027748117179332718	0.04995175160788562
AC097065.2	0.0				
AC097065.1	0.0				
AC104461.1	0.18341169965310744	0.11028659223886977	0.9027576459209165	0.7117275189975929	
ZNF281	642.9372246034825	0.29528027714473243	0.08703289282066207	0.0006537677408127964	0.0015106091728899072
AL359834.1	0.0				
KIF14	638.5741740546287	-1.2528118963944714	0.08988000604514489	1.3240120983732606e-44	1.407764717266135e-43
DDX59	409.00230952648474	0.04848158121860327	0.11072233685561075	0.6601778912153797	0.7415383035473961
DDX59-AS1	0.5285114781226905	0.13740480811354414	0.872968229627856	0.6006631209495796	
CAMSAP2	1148.795023121878	0.2918709129348407	0.07365724458567566	7.072716984746666e-05	0.00018070999260305588
RPL34P6	0.7379464044728191	0.059088289739584875	0.8426064509953707	0.8446684615418518	
GPR25	0.0				
INAVA	1256.6165212136914	1.298276849289192	0.07539587878408943	7.356560646710188e-67	1.1730116195155486e-65
MROH3P	3.868558365987727	-0.25971180865885907	0.6786589535782991	0.5733191388405283	0.6660991204927028
RNU6-704P	0.0				
KIF21B	696.3908018945347	-2.863656195007352	0.105993933134151	2.060392635193338e-161	9.586114235772208e-160
AL358473.1	11.200266373019634	-7.08734244298059	2.6211476315390803	1.8675123993087883e-07	5.909789936248398e-07
AL358473.2	0.0				
CACNA1S	0.6215332622759187	-0.36372607864393225	0.9683689917863996	0.2968717316531957	
ASCL5	5.763387581869171	-2.368714273670373	1.1071730428087947	0.004579947000569595	0.009461382124262023
TMEM9	1301.8189444040445	-0.359518550500465	0.08987623313049557	5.81969847419175e-05	0.0001499121510098189
IGFN1	2.876732090348452	0.6531980964567795	0.9109050535318836	0.18786882623578888	0.2683434321912945
AC103925.1	0.0				
PKP1	14.514217318558055	-2.2403966316895434	0.6259957174607893	5.75189370939137e-05	0.00014824980965463504
TNNT2	5.257712232735669	0.20107022447196318	0.6293055630607612	0.6602791652730792	0.7416152940443874
AC119427.2	0.0				
LAD1	1438.2463595269007	-1.6534196273698067	0.06926260024810614	1.2824992716086799e-126	4.402858863046889e-125
AC119427.1	29.314145901476483	-2.8000754361422975	0.47177885639709605	4.6564693820763057e-10	1.701165483055223e-09
TNNI1	81.23801263697567	-3.6602985531289245	0.32739240623357396	1.2526736007937321e-29	9.281582225894173e-29
AC096677.3	0.0				
PHLDA3	185.99364725071962	0.9294182194710826	0.16132543369176786	4.867667997341371e-09	1.685642999904643e-08
AC096677.2	0.0				
CSRP1	1991.4581711711487	0.06859340735326268	0.05828170438477022	0.23847203291334912	0.3287078307428315
AC096677.1	44.25956211698213	-0.8527407382991836	0.31574073457488616	0.003978127700984875	0.008289930787171461
RPS10P7	93.01810144136051	-0.7825740979396397	0.20336315043048012	7.653717216563905e-05	0.00019496112950298476
NAV1	85.32638822441025	-0.48971582740835123	0.22953430061324373	0.02670640149785904	0.04827007379853942
AC092800.1	0.0				
IPO9-AS1	0.676595625756472	0.07403876087706691	0.8459725385062334	0.8058130487280379	
MIR5191	0.0				
AL645504.1	0.3304967449922754	0.022228346637271492	0.8754170658547838	0.8704314323626201	
RNU6-501P	0.0				
MIR1231	0.0				
IPO9	1959.2840359592597	-0.793824876294297	0.06421983905811947	2.6654704580675786e-35	2.2981061506428922e-34
MIR6739	2.1603199514049507	0.0561966679624686	0.745473491491799	0.8957437465887934	0.9258223989075403
SHISA4	56.57642838015303	0.6578489606478555	0.2648739760122969	0.009208869209490177	0.018140719748620103
AL513217.1	0.0				
LMOD1	1.8458990485094473	0.4796866780069875	0.8967113879825129	0.2705600459366337	0.36438121260296275
TIMM17A	671.6058155240671	0.057129441600220016	0.09353361460360224	0.5402270043496338	0.6365957699476805
SNORA70H	0.19801473313041515	0.1121553991036035	0.9032132065560884	0.7117275189975927	
RPL10P4	0.4028220090199784	0.2283576185749063	0.9253363051231568	0.4328472571897374	
RNPEP	1347.6126056094226	-0.246139316772771	0.06937994376299457	0.0003710288619584245	0.0008809359692186924
ELF3-AS1	88.44724301840543	-0.6260846152859655	0.21442766030572186	0.002612122983130799	0.0055940909784288895
MIR6740	0.14708504533916794	-0.09459791839923727	0.8997161871829985	0.9188618098995333	
ELF3	4898.63943032022	1.817517761876095	0.0523935158686697	3.1210097154535184e-264	2.839993499307061e-262
AL691482.4	17.17641893051512	1.9365292378062655	0.5223157855367532	3.683237791595896e-05	9.67479734314628e-05
AL691482.2	0.0				
AL691482.3	0.0				
AL691482.1	0.0				
CRIP1P3	0.3960294662608303	0.19531253586311392	0.9188102074651973	0.47374100559966364	
GPR37L1	1.1705533043683702	-0.1747063078575317	0.8276667722373207	0.6301094998428107	0.716717924068193
ARL8A	653.6245038668604	1.4347077512933266	0.08869499372083449	2.1623241152623107e-59	3.0468868037073035e-58
PTPN7	151.89688038159701	-2.321162247116232	0.19081015428528558	9.658976489939995e-35	8.218290999213683e-34
PTPRVP	5.544257219969817	-1.8970519360283464	1.0564895527573168	0.01119663679898841	0.021753126197757322
LGR6	10.144403282346987	-0.8078594023233986	0.5896996568724912	0.08523613555142057	0.13624279147299362
UBE2T	569.8967254405126	-0.9620542580191299	0.09189353955354417	6.401141054060526e-26	4.258281092275496e-25
PPP1R12B	1037.0552900330067	1.2410495370714276	0.07106150708129881	1.0336715633205016e-68	1.6801241235090332e-67
CYCSP4	0.21941030936687092	0.11466038038361771	0.9038456501997624	0.7117275189975929	
RNU6-89P	0.0				
AC099336.1	3.1754268942115296	1.4397956035654589	1.3292546067115474	0.03710738313060686	0.06507074429017029
AC099336.2	1.6931592519986074	-0.061499699611136986	0.7734953030335269	0.8776842785923277	0.9125210106155629
AC099336.3	0.0				
SYT2	4.3426292714614	-0.5328990452343827	0.7346962151234221	0.27719931834236605	0.37186395233874064
AC104463.2	0.8040579496623314	-0.20475184709788957	0.8748475652823676	0.5191379267178772	
AC104463.1	0.0				
